k,alpha,species,applied-region,Successes,Failures,NonDecisions,Total,DecisionAccuracy,OverallAccuracy
1 , 0.950 , OVERALL , 16-23 , 24 , 5429 , 0 , 5453 , 0.004 , 0.004
1 , 0.950 , OVERALL , 23-5 , 26 , 6146 , 0 , 6172 , 0.004 , 0.004
1 , 0.960 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Cw and Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.960 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.960 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
1 , 0.960 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
1 , 0.960 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.960 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
1 , 0.960 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.960 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.960 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.960 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.960 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.960 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.960 , Cw , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Cw , 23-5 , 0 , 31 , 0 , 31 , 0.000 , 0.000
1 , 0.960 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.960 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.960 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.960 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
1 , 0.960 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
1 , 0.960 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
1 , 0.960 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
1 , 0.960 , Dog , 23-5 , 0 , 213 , 0 , 213 , 0.000 , 0.000
1 , 0.960 , Human , 16-23 , 0 , 2078 , 0 , 2078 , 0.000 , 0.000
1 , 0.960 , Human , 23-5 , 0 , 2481 , 0 , 2481 , 0.000 , 0.000
1 , 0.960 , Hu and Cw , 16-23 , 4 , 26 , 0 , 30 , 0.133 , 0.133
1 , 0.960 , Hu and Cw , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
1 , 0.960 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
1 , 0.960 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
1 , 0.960 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
1 , 0.960 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.960 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.960 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.960 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.960 , Wild Pig , 16-23 , 0 , 17 , 0 , 17 , 0.000 , 0.000
1 , 0.960 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
1 , 0.960 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
1 , 0.960 , Cow , 23-5 , 18 , 1896 , 0 , 1914 , 0.009 , 0.009
1 , 0.960 , Hu , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Hu , 23-5 , 1 , 31 , 0 , 32 , 0.031 , 0.031
1 , 0.960 , Hu Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.960 , Hu Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
1 , 0.960 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
1 , 0.960 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
1 , 0.960 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
1 , 0.960 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
1 , 0.960 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.960 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.960 , Pig , 16-23 , 4 , 33 , 0 , 37 , 0.108 , 0.108
1 , 0.960 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
1 , 0.960 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
1 , 0.960 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
1 , 0.960 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
1 , 0.960 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
1 , 0.960 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.960 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
1 , 0.960 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.960 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.960 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
1 , 0.960 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
1 , 0.960 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
1 , 0.960 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
1 , 0.960 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
1 , 0.960 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
1 , 0.960 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
1 , 0.960 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
1 , 0.960 , OVERALL , 16-23 , 24 , 5429 , 0 , 5453 , 0.004 , 0.004
1 , 0.960 , OVERALL , 23-5 , 26 , 6146 , 0 , 6172 , 0.004 , 0.004
1 , 0.970 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Cw and Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.970 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.970 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
1 , 0.970 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
1 , 0.970 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.970 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
1 , 0.970 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.970 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.970 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.970 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.970 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.970 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.970 , Cw , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Cw , 23-5 , 0 , 31 , 0 , 31 , 0.000 , 0.000
1 , 0.970 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.970 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.970 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.970 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
1 , 0.970 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
1 , 0.970 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
1 , 0.970 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
1 , 0.970 , Dog , 23-5 , 0 , 213 , 0 , 213 , 0.000 , 0.000
1 , 0.970 , Human , 16-23 , 0 , 2078 , 0 , 2078 , 0.000 , 0.000
1 , 0.970 , Human , 23-5 , 0 , 2481 , 0 , 2481 , 0.000 , 0.000
1 , 0.970 , Hu and Cw , 16-23 , 4 , 26 , 0 , 30 , 0.133 , 0.133
1 , 0.970 , Hu and Cw , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
1 , 0.970 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
1 , 0.970 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
1 , 0.970 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
1 , 0.970 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.970 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.970 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.970 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.970 , Wild Pig , 16-23 , 0 , 17 , 0 , 17 , 0.000 , 0.000
1 , 0.970 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
1 , 0.970 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
1 , 0.970 , Cow , 23-5 , 18 , 1896 , 0 , 1914 , 0.009 , 0.009
1 , 0.970 , Hu , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Hu , 23-5 , 1 , 31 , 0 , 32 , 0.031 , 0.031
1 , 0.970 , Hu Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.970 , Hu Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
1 , 0.970 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
1 , 0.970 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
1 , 0.970 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
1 , 0.970 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
1 , 0.970 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.970 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.970 , Pig , 16-23 , 4 , 33 , 0 , 37 , 0.108 , 0.108
1 , 0.970 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
1 , 0.970 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
1 , 0.970 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
1 , 0.970 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
1 , 0.970 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
1 , 0.970 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.970 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
1 , 0.970 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.970 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.970 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
1 , 0.970 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
1 , 0.970 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
1 , 0.970 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
1 , 0.970 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
1 , 0.970 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
1 , 0.970 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
1 , 0.970 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
1 , 0.970 , OVERALL , 16-23 , 24 , 5429 , 0 , 5453 , 0.004 , 0.004
1 , 0.970 , OVERALL , 23-5 , 26 , 6146 , 0 , 6172 , 0.004 , 0.004
1 , 0.980 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Cw and Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.980 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.980 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
1 , 0.980 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
1 , 0.980 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.980 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
1 , 0.980 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.980 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.980 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.980 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.980 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.980 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.980 , Cw , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Cw , 23-5 , 0 , 31 , 0 , 31 , 0.000 , 0.000
1 , 0.980 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.980 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.980 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.980 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
1 , 0.980 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
1 , 0.980 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
1 , 0.980 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
1 , 0.980 , Dog , 23-5 , 0 , 213 , 0 , 213 , 0.000 , 0.000
1 , 0.980 , Human , 16-23 , 0 , 2078 , 0 , 2078 , 0.000 , 0.000
1 , 0.980 , Human , 23-5 , 0 , 2481 , 0 , 2481 , 0.000 , 0.000
1 , 0.980 , Hu and Cw , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
1 , 0.980 , Hu and Cw , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
1 , 0.980 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
1 , 0.980 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
1 , 0.980 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
1 , 0.980 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.980 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.980 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.980 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.980 , Wild Pig , 16-23 , 0 , 17 , 0 , 17 , 0.000 , 0.000
1 , 0.980 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
1 , 0.980 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
1 , 0.980 , Cow , 23-5 , 18 , 1896 , 0 , 1914 , 0.009 , 0.009
1 , 0.980 , Hu , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Hu , 23-5 , 1 , 31 , 0 , 32 , 0.031 , 0.031
1 , 0.980 , Hu Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.980 , Hu Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
1 , 0.980 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
1 , 0.980 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
1 , 0.980 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
1 , 0.980 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
1 , 0.980 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.980 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.980 , Pig , 16-23 , 4 , 33 , 0 , 37 , 0.108 , 0.108
1 , 0.980 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
1 , 0.980 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
1 , 0.980 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
1 , 0.980 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
1 , 0.980 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
1 , 0.980 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.980 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
1 , 0.980 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.980 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.980 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
1 , 0.980 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
1 , 0.980 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
1 , 0.980 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
1 , 0.980 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
1 , 0.980 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
1 , 0.980 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
1 , 0.980 , Opossum , 23-5 , 0 , 6 , 0 , 6 , 0.000 , 0.000
1 , 0.980 , OVERALL , 16-23 , 23 , 5430 , 0 , 5453 , 0.004 , 0.004
1 , 0.980 , OVERALL , 23-5 , 26 , 6146 , 0 , 6172 , 0.004 , 0.004
1 , 0.990 , Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Cw and Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Sea Lion , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.990 , Sea Lion , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.990 , Cliff Sparrow , 16-23 , 0 , 28 , 0 , 28 , 0.000 , 0.000
1 , 0.990 , Cliff Sparrow , 23-5 , 0 , 29 , 0 , 29 , 0.000 , 0.000
1 , 0.990 , Great Horned Owl , 16-23 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.990 , Great Horned Owl , 23-5 , 0 , 8 , 0 , 8 , 0.000 , 0.000
1 , 0.990 , unknown , 16-23 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.990 , unknown , 23-5 , 0 , 11 , 0 , 11 , 0.000 , 0.000
1 , 0.990 , White Crowned Sparrow , 16-23 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.990 , White Crowned Sparrow , 23-5 , 0 , 15 , 0 , 15 , 0.000 , 0.000
1 , 0.990 , Common Loon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.990 , Common Loon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.990 , Cw , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Cw , 23-5 , 0 , 31 , 0 , 31 , 0.000 , 0.000
1 , 0.990 , Red Tailed Hawk , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.990 , Red Tailed Hawk , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.990 , Horse , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.990 , Horse , 23-5 , 0 , 87 , 0 , 87 , 0.000 , 0.000
1 , 0.990 , Seagull , 16-23 , 0 , 0 , 0 , 0 , NaN , NaN
1 , 0.990 , Seagull , 23-5 , 0 , 92 , 0 , 92 , 0.000 , 0.000
1 , 0.990 , Dog , 16-23 , 3 , 139 , 0 , 142 , 0.021 , 0.021
1 , 0.990 , Dog , 23-5 , 0 , 213 , 0 , 213 , 0.000 , 0.000
1 , 0.990 , Human , 16-23 , 0 , 2078 , 0 , 2078 , 0.000 , 0.000
1 , 0.990 , Human , 23-5 , 0 , 2481 , 0 , 2481 , 0.000 , 0.000
1 , 0.990 , Hu and Cw , 16-23 , 3 , 27 , 0 , 30 , 0.100 , 0.100
1 , 0.990 , Hu and Cw , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Dg , 23-5 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Human UTI , 16-23 , 0 , 139 , 0 , 139 , 0.000 , 0.000
1 , 0.990 , Human UTI , 23-5 , 0 , 141 , 0 , 141 , 0.000 , 0.000
1 , 0.990 , Pig/Swine , 16-23 , 0 , 27 , 0 , 27 , 0.000 , 0.000
1 , 0.990 , Pig/Swine , 23-5 , 0 , 25 , 0 , 25 , 0.000 , 0.000
1 , 0.990 , Red-Winged Blackbird , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.990 , Red-Winged Blackbird , 23-5 , 0 , 3 , 0 , 3 , 0.000 , 0.000
1 , 0.990 , Racoon , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.990 , Racoon , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.990 , Wild Pig , 16-23 , 0 , 17 , 0 , 17 , 0.000 , 0.000
1 , 0.990 , Wild Pig , 23-5 , 1 , 11 , 0 , 12 , 0.083 , 0.083
1 , 0.990 , Cow , 16-23 , 8 , 1859 , 0 , 1867 , 0.004 , 0.004
1 , 0.990 , Cow , 23-5 , 18 , 1896 , 0 , 1914 , 0.009 , 0.009
1 , 0.990 , Hu , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Hu , 23-5 , 1 , 31 , 0 , 32 , 0.031 , 0.031
1 , 0.990 , Hu Cw and Dg , 16-23 , 0 , 30 , 0 , 30 , 0.000 , 0.000
1 , 0.990 , Hu Cw and Dg , 23-5 , 1 , 29 , 0 , 30 , 0.033 , 0.033
1 , 0.990 , Hu and Dg , 16-23 , 5 , 28 , 0 , 33 , 0.152 , 0.152
1 , 0.990 , Hu and Dg , 23-5 , 2 , 31 , 0 , 33 , 0.061 , 0.061
1 , 0.990 , Pigeon , 16-23 , 0 , 285 , 0 , 285 , 0.000 , 0.000
1 , 0.990 , Pigeon , 23-5 , 0 , 354 , 0 , 354 , 0.000 , 0.000
1 , 0.990 , Deer , 16-23 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.990 , Deer , 23-5 , 0 , 22 , 0 , 22 , 0.000 , 0.000
1 , 0.990 , Pig , 16-23 , 4 , 33 , 0 , 37 , 0.108 , 0.108
1 , 0.990 , Pig , 23-5 , 3 , 31 , 0 , 34 , 0.088 , 0.088
1 , 0.990 , Bat , 16-23 , 0 , 37 , 0 , 37 , 0.000 , 0.000
1 , 0.990 , Bat , 23-5 , 0 , 38 , 0 , 38 , 0.000 , 0.000
1 , 0.990 , Ground Squirrel , 16-23 , 0 , 202 , 0 , 202 , 0.000 , 0.000
1 , 0.990 , Ground Squirrel , 23-5 , 0 , 199 , 0 , 199 , 0.000 , 0.000
1 , 0.990 , Wild Turkey , 16-23 , 0 , 46 , 0 , 46 , 0.000 , 0.000
1 , 0.990 , Wild Turkey , 23-5 , 0 , 39 , 0 , 39 , 0.000 , 0.000
1 , 0.990 , Turkey Vulture , 16-23 , 0 , 2 , 0 , 2 , 0.000 , 0.000
1 , 0.990 , Turkey Vulture , 23-5 , 0 , 4 , 0 , 4 , 0.000 , 0.000
1 , 0.990 , Cat , 16-23 , 0 , 68 , 0 , 68 , 0.000 , 0.000
1 , 0.990 , Cat , 23-5 , 0 , 67 , 0 , 67 , 0.000 , 0.000
1 , 0.990 , Sheep , 16-23 , 0 , 112 , 0 , 112 , 0.000 , 0.000
1 , 0.990 , Sheep , 23-5 , 0 , 104 , 0 , 104 , 0.000 , 0.000
1 , 0.990 , Chicken , 16-23 , 0 , 40 , 0 , 40 , 0.000 , 0.000
1 , 0.990 , Chicken , 23-5 , 0 , 42 , 0 , 42 , 0.000 , 0.000
1 , 0.990 , Opossum , 16-23 , 0 , 6 , 0 , 6 , 0.000 , 0.000
